Violation ID,Timestamp,Location,Violation Type,Vehicle Type,Severity
VIO-004265,2025-05-15 13:00:07,"-16.3263,-134.4066",No Signal,Van,3
VIO-004266,2025-08-15 00:21:49,"5.8060,-73.5283",Speeding,Bus,1
VIO-004267,2025-09-16 10:26:28,"-47.1489,103.8628",Speeding,Sedan,3
VIO-004268,2025-02-20 14:09:24,"55.2451,59.8380",Illegal Parking,Sedan,1
VIO-004269,2025-10-01 02:21:18,"66.8510,-96.0028",Illegal Turn,Bus,4
VIO-004270,2025-09-23 23:38:57,,No Signal,Sedan,3
VIO-004271,2025-03-04 03:22:05,"13.7555,-19.0780",Speeding,Bus,
VIO-004272,2025-09-02 07:08:59,"-62.7003,-109.1392",No Signal,Van,3
VIO-004273,2024-12-13 16:42:06,"84.1706,52.2550",Speeding,Van,2
VIO-004274,2025-07-30 21:40:23,,Speeding,Motorcycle,3
VIO-004275,2025-02-24 13:55:17,"59.0126,-108.8335",Speeding,Sedan,4
VIO-004276,2025-05-31 22:33:04,"42.8222,106.5056",Red Light,Truck,1
VIO-004277,2025-06-03 16:08:18,"42.9071,-5.3950",Illegal Parking,Motorcycle,5
VIO-004278,2025-06-06 08:02:45,"21.7023,166.2632",Red Light,Bus,1
VIO-004279,2025-08-14 15:24:02,"4.1532,67.6440",Speeding,Truck,5
VIO-004280,2025-01-04 21:53:21,"29.2126,28.3778",Red Light,Bus,2
VIO-004281,2025-09-21 09:37:11,"-78.2886,-161.3386",Illegal Turn,Van,2
VIO-004282,2024-11-13 19:00:08,"-76.7016,-11.2562",Illegal Parking,Truck,2
VIO-004283,2026-Oct-30 11:00:00,"64.6053,174.0459",No Signal,Truck,5
VIO-004284,2025-09-28 00:53:32,"-62.4186,16.4625",Illegal Parking,Truck,1
VIO-004285,2025-02-20 06:07:18,"-39.6044,176.8789",Illegal Parking,Truck,5
VIO-004286,2024-12-13 00:07:32,"10.5202,4.2065",Red Light,Truck,4
VIO-004287,2025-03-26 16:47:32,"-55.1071,20.4234",Illegal Turn,Sedan,4
VIO-004288,2024-11-21 19:34:24,"-63.0254,-23.7849",Red Light,Bus,1
VIO-004289,2025-02-11 00:15:53,"66.8443,-161.7223",Illegal Turn,Sedan,4
VIO-004290,10/25/25 03:31,"33.1133,-20.3487",Speeding,Truck,4
VIO-004291,2024-12-18 03:43:03,"-15.6346,-80.5070",Speeding,Bus,5
VIO-004292,2025_10_28 17:17:19,"84.7388,125.6767",Illegal Parking,Sedan,5
VIO-004293,2025-03-22 14:50:53,,Red Light,Van,2
VIO-004294,2025-01-14 19:43:43,"-71.3855,67.9581",Illegal Parking,Sedan,
VIO-004295,2025-04-16 13:22:31,"-84.0972,76.4836",Illegal Parking,Van,5
VIO-004296,2025-09-26 04:08:00,"-43.5659,76.5841",Illegal Turn,Van,5
VIO-004297,2025-11-10 11:56:39,"16.2994,-140.1254",No Signal,Van,
VIO-004298,2025-02-20 06:35:07,,Illegal Parking,Motorcycle,3
VIO-004299,2025-08-06 19:41:53,"29.6399,91.7651",Red Light,Bus,3
VIO-004300,2025-01-27 19:39:50,"2.6260,0.2331",Illegal Parking,Sedan,3
VIO-004301,2025-05-21 23:19:23,"-21.7329,-15.6369",Illegal Parking,Truck,3
VIO-004302,2025-09-24 10:37:12,"-44.2293,-124.8534",Illegal Parking,Sedan,1
VIO-004303,N/A,"-67.9169,-153.8549",Illegal Parking,Bus,1
VIO-004304,2025-01-06 12:11:11,"-11.2076,77.0737",Speeding,Motorcycle,5
VIO-004305,2025-05-08 19:04:45,"-0.7472,119.1421",No Signal,Sedan,2
VIO-004306,2025-10-24 12:11:18,"68.5288,-42.2548",Illegal Turn,Van,
VIO-004307,2025-11-08 04:08:33,"73.9821,177.3477",Illegal Parking,Truck,LOW
VIO-004308,2025-08-23 02:30:11,,Illegal Parking,Van,5
VIO-004309,2025-03-21 13:21:01,"-20.3886,34.1773",Illegal Turn,Van,2
VIO-004310,2025_04_10 02:53:59,"53.3247,-94.2612",Red Light,Motorcycle,2
VIO-004311,2025-04-17 19:47:56,,Illegal Parking,Truck,3
VIO-004312,2025-04-21 21:23:57,"-28.9351,-127.2639",Illegal Turn,Bus,2
VIO-004313,2025-08-15 01:02:56,"-20.2851,-173.7807",Speeding,Bus,3
VIO-004314,2025-08-23 11:57:22,"-34.3190,-119.3119",Illegal Turn,Van,1
VIO-004315,2025-05-13 14:18:28,,No Signal,Motorcycle,1
VIO-004316,2025-04-06 12:57:18,"41.6341,-116.3138",No Signal,Motorcycle,3
VIO-004317,2025-09-05 01:23:21,"28.4006,-70.5047",No Signal,Van,2
VIO-004318,2025-06-06 08:57:24,"89.2814,86.1296",Illegal Turn,Truck,1
VIO-004319,2025-09-12 16:33:36,"-22.4930,-103.2483",Red Light,Bus,3
VIO-004320,2025-03-24 20:54:36,"-0.3240,122.5912",Illegal Parking,Truck,4
VIO-004321,2025-06-15 08:03:33,"-68.4651,35.7709",Illegal Parking,Motorcycle,3
VIO-004322,2025-11-12 13:54:05,"-19.4933,-131.3183",No Signal,Van,1
VIO-004323,2025-02-19 07:53:33,"66.2081,-1.1645",illegal parking,Sedan,1
VIO-004324,2025-06-29 08:58:03,"43.0131,-53.1716",Illegal Parking,Bus,4
VIO-004325,2025-08-08 17:24:05,"-9.8657,-10.4625",Speeding,Truck,
VIO-004326,2025-02-12 16:51:53,"-44.7796,-156.8619",Illegal Turn,Truck,
VIO-004327,02/04/25 20:58,"-53.5590,-41.6685",No Signal,Van,5
VIO-004328,2025-01-05 23:38:36,"-51.8747,145.0584",No Signal,Bus,3
VIO-004329,2025-03-07 10:09:37,"-80.9080,-94.2916",Speeding,Bus,3
VIO-004330,2025-09-01 12:37:15,"-68.2149,79.6471",No Signal,Sedan,
VIO-004331,2025-07-04 19:34:58,"-77.1328,-160.8085",Red Light,Truck,3
VIO-004332,2025-01-09 06:08:04,,Illegal Parking,Motorcycle,5
VIO-004333,2025-02-10 16:22:50,"77.0363,-154.5944",Illegal Turn,Motorcycle,4
VIO-004334,2024-12-23 16:03:18,"28.1072,0.0400",Illegal Parking,Bus,4
VIO-004335,2025-08-05 09:50:01,"43.9624,-96.8449",Illegal Turn,Motorcycle,2
VIO-004336,2024-12-23 16:08:38,"15.4057,-26.9006",No Signal,Bus,4
VIO-004337,2025-09-10 16:18:47,"0.1058,-178.9819",Illegal Parking,Sedan,1
VIO-004338,2025-03-04 00:47:23,"-25.9885,-95.2365",Illegal Turn,Motorcycle,5
VIO-004339,2025-01-09 19:59:33,"-30.2801,36.8405",No Signal,Van,5
VIO-004340,2025-02-10 19:00:36,"-82.9334,94.5818",Illegal Parking,Sedan,1
VIO-004341,2025-10-19 13:23:03,"-85.0670,-36.2378",No Signal,Sedan,2
VIO-004342,2025-11-02 19:50:08,"32.3054,-177.6317",Red Light,Sedan,5
VIO-004343,2025-07-08 10:01:09,,Illegal Turn,Bus,3
VIO-004344,2025-05-23 14:35:00,"-69.3166,27.7744",Illegal Turn,Sedan,3
VIO-004345,2025-11-01 22:16:07,"56.1872,-35.7057",Speeding,Sedan,1
VIO-004346,2025-08-10 03:15:34,"-29.4294,67.4066",No Signal,Bus,1
VIO-004347,2025-06-05 04:59:17,"88.0849,102.7152",Illegal Turn,Bus,
VIO-004348,2026-Oct-30 11:00:00,"69.7312,49.8240",No Signal,Truck,1
VIO-004349,2025_05_21 17:27:41,"-3.1052,-116.3132",Speeding,Sedan,4
VIO-004350,2025-02-18 06:39:53,"28.9655,-146.8038",Illegal Turn,Sedan,5
VIO-004351,2025-06-21 20:56:49,,no signal,Sedan,3
VIO-004352,2025-09-14 22:21:45,"79.3633,-149.0085",Red Light,Truck,5
VIO-004353,2025-07-24 08:17:50,"-61.8947,-3.4781",Speeding,Truck,HIGH
VIO-004354,2025-09-04 05:00:57,"60.2174,159.9227",Illegal Parking,Bus,3
VIO-004355,2024-11-21 18:55:51,"-61.6785,67.5500",Illegal Turn,Motorcycle,4
VIO-004356,2024-11-30 08:33:39,"-12.7364,147.5845",No Signal,Truck,5
VIO-004357,2024-11-13 17:01:50,"-17.8184,41.6432",Illegal Parking,Truck,1
VIO-004358,2025-08-21 05:59:05,"77.5313,149.4981",Illegal Turn,Motorcycle,4
VIO-004359,2025-03-13 08:24:45,"-76.3691,122.9994",No Signal,Sedan,2
VIO-004360,2025-06-16 03:50:38,"38.6560,135.4100",Illegal Turn,Truck,LOW
VIO-004361,2025-04-30 18:21:17,"58.4753,38.3347",Illegal Parking,Bus,HIGH
VIO-004362,2025-09-05 08:10:02,"10.0996,-61.0675",Illegal Turn,Bus,2
VIO-004363,2024-12-06 18:48:45,"-87.5156,-42.6506",Red Light,Sedan,5
VIO-004364,2026-Oct-30 11:00:00,"-5.3964,-58.9554",No Signal,Van,2
VIO-004365,2025-03-31 16:10:55,"-70.0865,102.4884",no signal,Truck,1
VIO-004366,2025-03-26 22:09:48,"26.1005,-28.5105",Illegal Turn,Bus,2
VIO-004367,2025-10-24 09:32:39,"-64.9475,113.4622",Speeding,Sedan,5
VIO-004368,2025-02-01 09:47:59,"-65.5829,-44.6810",Illegal Turn,Bus,1
VIO-004369,2025-03-04 17:27:26,"-44.6597,107.6085",Speeding,Bus,3
VIO-004370,2025-04-07 04:36:20,"-23.3206,-140.8637",Speeding,Sedan,
VIO-004371,2025-04-12 14:47:21,"-30.3374,9.0003",Illegal Turn,Truck,1
VIO-004372,2025-06-23 07:45:23,"17.5585,14.1304",Illegal Parking,Sedan,LOW
VIO-004373,2025-06-19 13:17:46,"-56.1086,142.8162",Illegal Parking,Van,2
VIO-004374,2024-11-22 18:18:30,"28.4119,-82.8671",Illegal Turn,Sedan,5
VIO-004375,2025-09-21 22:54:00,"-70.6317,145.4457",No Signal,Sedan,HIGH
VIO-004376,2025-10-11 21:51:02,"-3.1818,-12.7105",Illegal Parking,Motorcycle,1
VIO-004377,2025-08-19 19:41:27,"1.9590,144.7604",Red Light,Van,5
VIO-004378,2025-07-26 14:49:11,"45.0560,-18.2298",illegal parking,Van,3
VIO-004379,2025-11-08 04:43:27,"8.2230,-18.4584",Red Light,Sedan,
VIO-004380,2025-10-06 03:09:42,"50.9582,9.5263",Illegal Turn,Motorcycle,3
VIO-004381,2025_03_25 01:19:14,"-25.7627,98.2416",Illegal Turn,Motorcycle,5
VIO-004382,2025-06-20 08:37:23,"42.0524,0.7898",Red Light,Van,4
VIO-004383,2025-03-24 22:39:31,"-89.2676,-121.9851",Red Light,Van,1
VIO-004384,2025-01-04 01:28:43,"69.4744,124.3723",Speeding,Sedan,HIGH
VIO-004385,2024-11-21 18:49:14,"-85.4999,177.8223",Illegal Turn,Sedan,1
VIO-004386,2026-Oct-30 11:00:00,"-4.6644,-112.0663",Illegal Parking,Motorcycle,5
VIO-004387,2025-10-27 22:32:59,"15.6339,-0.4196",Illegal Turn,Motorcycle,3
VIO-004388,2025-05-03 05:41:41,"75.6608,105.8339",Illegal Parking,Van,3
VIO-004389,2025-02-07 17:46:06,,Illegal Parking,Motorcycle,3
VIO-004390,2024-11-30 10:15:46,"-3.9782,122.8438",No Signal,Motorcycle,2
VIO-004391,2025-08-14 11:03:03,"-79.8524,-108.1191",Speeding,Truck,1
VIO-004392,2025-07-03 11:49:15,"21.3550,-89.6267",No Signal,Sedan,4
VIO-004393,2025-01-09 17:09:21,,No Signal,Motorcycle,3
VIO-004394,2025-07-21 08:50:04,"56.9094,-143.4953",No Signal,Sedan,4
VIO-004395,2024-11-21 18:09:42,"-79.7265,99.4292",No Signal,Sedan,3
VIO-004396,2025-07-24 20:50:48,"-38.3081,22.8160",Red Light,Truck,5
VIO-004397,2025-08-31 00:55:34,"8.3134,-104.5919",Illegal Parking,Truck,5
VIO-004398,2025-09-13 12:14:27,"-83.8503,19.2640",Red Light,Truck,3
VIO-004399,2025-04-30 22:53:40,"-55.5814,-106.2527",Illegal Turn,Sedan,1
VIO-004400,2026-Oct-30 11:00:00,"-43.0481,-91.0247",no signal,Sedan,
VIO-004401,2025-03-07 23:35:42,"-11.5541,-6.6731",Red Light,Bus,3
VIO-004402,2025/18/08 12:27:30,"47.2021,-138.6516",Speeding,Bus,1
VIO-004403,2025-08-07 20:48:21,"-62.3549,90.2410",Illegal Parking,Truck,5
VIO-004404,2025-10-03 20:09:24,"-67.7216,-88.4319",Red Light,Sedan,4
VIO-004405,2025-08-10 07:49:58,"-49.9662,76.0641",Illegal Turn,Bus,2
VIO-004406,2025-01-20 09:52:21,"-52.4910,145.1183",Illegal Turn,Van,LOW
VIO-004407,2025-02-03 16:12:24,,Speeding,Truck,2
VIO-004408,2025-06-26 15:15:44,"-88.4664,-111.3564",Speeding,Motorcycle,
VIO-004409,2025-04-23 16:58:09,"-61.4040,-117.9571",Speeding,Truck,4
VIO-004410,2025-07-31 20:01:01,"-75.7713,178.8239",Illegal Turn,Sedan,1
VIO-004411,2025_04_08 22:26:52,"-86.6718,-108.1772",Illegal Turn,Motorcycle,5
VIO-004412,2025-02-19 07:05:58,"-38.6969,41.1239",Illegal Turn,Van,4
VIO-004413,2025-02-17 04:16:31,"3.4227,-153.8563",No Signal,Motorcycle,3
VIO-004414,2025-09-19 11:03:27,"24.0899,-26.3732",Illegal Parking,Bus,1
VIO-004415,2025-04-10 03:48:25,"1.5968,90.6867",Speeding,Motorcycle,1
VIO-004416,2025-05-24 05:10:24,"-17.7177,-61.2575",Illegal Parking,Bus,3
VIO-004417,2025-05-18 02:37:15,"65.9960,-149.9806",No Signal,Truck,1
VIO-004418,2025-08-29 09:57:06,"66.2432,-61.3938",Speeding,Truck,5
VIO-004419,2025_06_06 22:12:51,"-69.4312,-165.4307",Illegal Turn,Truck,1
VIO-004420,2025-06-16 10:57:36,"-42.3349,-134.8976",Speeding,Van,4
VIO-004421,2025-04-05 18:42:47,"-54.7538,-66.7436",No Signal,Sedan,
VIO-004422,2025-10-04 23:57:03,,Illegal Parking,Motorcycle,3
VIO-004423,2025-05-11 20:08:35,"-64.9174,174.9072",Speeding,Sedan,
VIO-004424,2025-10-04 12:24:57,"0.9116,44.2109",Red Light,Sedan,2
VIO-004425,2025_09_14 04:55:46,"-12.5680,8.3748",Speeding,Motorcycle,3
VIO-004426,2025-06-15 11:02:56,"36.6947,95.9491",Illegal Turn,Truck,4
VIO-004427,2025-11-09 15:50:47,"45.1285,90.8481",Illegal Parking,Truck,3
VIO-004428,2025-01-06 11:46:56,,Speeding,Motorcycle,1
VIO-004429,2025-09-28 01:15:26,"22.6107,-4.5627",Red Light,Bus,2
VIO-004430,2025-09-29 18:13:26,"-1.0698,-178.3123",Red Light,Sedan,1
VIO-004431,2025_10_13 04:53:23,"55.0106,7.7726",Red Light,Bus,2
VIO-004432,2025-06-10 10:40:59,"51.8573,-157.0308",No Signal,Bus,5
VIO-004433,2025_09_17 09:31:27,,Illegal Turn,Motorcycle,5
VIO-004434,2025-04-24 07:26:00,"43.9754,-135.3854",Speeding,Motorcycle,1
VIO-004435,2025-09-06 05:51:04,"81.9675,-66.7301",Speeding,Van,5
VIO-004436,2024-12-29 02:44:10,"-25.0302,-120.5783",Illegal Turn,Sedan,4
VIO-004437,2025-04-29 09:23:48,"-85.7521,25.2227",Speeding,Van,
VIO-004438,2024-12-17 06:16:22,"-29.3080,137.5578",No Signal,Motorcycle,3
VIO-004439,2026-Oct-30 11:00:00,"-5.4522,147.1787",Illegal Turn,Motorcycle,5
VIO-004440,2025-05-23 14:03:36,"-2.8234,-129.8778",Speeding,Truck,4
VIO-004441,2024-12-02 09:04:26,"-59.0914,-170.2515",Red Light,Sedan,3
VIO-004442,2026-Oct-30 11:00:00,"52.4979,29.5586",Illegal Parking,Motorcycle,3
VIO-004443,2025_06_02 07:07:14,"-18.7355,-117.9359",Illegal Parking,Sedan,1
VIO-004444,2025-04-06 13:49:45,"-34.4836,125.2573",Illegal Parking,Bus,5
VIO-004445,2025_01_18 22:20:22,"-68.1788,111.1879",Illegal Parking,Motorcycle,3
VIO-004446,2025-11-02 17:08:20,"-87.4105,-127.2076",Illegal Turn,Van,3
VIO-004447,2025-05-21 01:33:47,"71.4982,-95.1266",Illegal Parking,Van,2
VIO-004448,2025-03-21 19:50:27,"-32.2565,-62.6861",Red Light,Van,2
VIO-004449,2025-07-26 00:47:06,"-78.3590,-176.7812",Illegal Turn,Sedan,2
VIO-004450,2025-08-25 13:14:32,"16.8755,178.5988",No Signal,Sedan,5
VIO-004451,2025-01-31 00:16:30,"60.0421,138.9910",Red Light,Truck,
VIO-004452,2025-04-09 16:29:12,"-16.6046,-120.7168",Red Light,Motorcycle,3
VIO-004453,2024-12-12 17:23:43,"64.3869,-85.7721",Red Light,Motorcycle,2
VIO-004454,2025-06-21 18:18:44,"-37.7217,24.0662",Illegal Parking,Van,3
VIO-004455,2025-01-04 14:33:20,"56.7364,-141.0067",Illegal Parking,Truck,1
VIO-004456,2025-04-26 07:43:55,"-85.1971,131.5490",Speeding,Truck,HIGH
VIO-004457,2025-01-11 18:24:47,"84.2636,-46.5794",Illegal Turn,Sedan,5
VIO-004458,2025-03-17 23:49:29,"5.0523,-88.6986",Illegal Parking,Truck,2
VIO-004459,2025-05-31 20:18:39,"10.6770,102.1470",Speeding,Van,2
VIO-004460,2025-04-15 10:32:45,"-17.7488,120.5480",Red Light,Bus,3
VIO-004461,2025-08-09 06:55:42,"69.6372,51.8665",Red Light,Motorcycle,HIGH
VIO-004462,2025-09-29 00:33:08,"-0.3350,-32.6614",Speeding,Sedan,4
VIO-004463,2025-03-12 15:11:01,"-58.4951,-93.6287",Illegal Parking,Van,3
VIO-004464,2025-02-25 05:53:18,"-19.7104,-100.1868",Illegal Turn,Van,5
VIO-004465,2025_07_16 16:39:37,"38.4088,-57.2422",Illegal Parking,Sedan,5
VIO-004466,2025-05-01 10:47:40,"-62.9229,60.0924",Illegal Turn,Truck,2
VIO-004467,2025-06-30 20:10:38,"-37.3277,79.9806",No Signal,Truck,
VIO-004468,2025-06-08 08:23:05,,Red Light,Van,5
VIO-004469,2025-06-30 12:35:32,"-11.3673,-4.5939",Speeding,Van,4
VIO-004470,2025-10-19 18:45:10,"-51.3975,-110.7264",No Signal,Motorcycle,HIGH
VIO-004471,2025-09-06 16:37:58,"73.5840,-5.4368",Red Light,Sedan,1
VIO-004472,2026-Oct-30 11:00:00,"58.7378,51.8888",Speeding,Van,2
VIO-004473,2025-09-01 07:26:35,"-26.7396,115.9582",speeding,Sedan,2
VIO-004474,2025_01_25 23:23:34,"-76.3800,85.6022",Red Light,Van,1
VIO-004475,2025-08-05 03:15:59,"37.4947,-43.2501",Red Light,Bus,4
VIO-004476,2025-01-20 12:07:57,"87.9743,165.6247",Illegal Turn,Sedan,
VIO-004477,2025-02-07 11:49:49,,Illegal Turn,Motorcycle,4
VIO-004478,2025-11-10 09:38:13,"54.4401,102.7549",Speeding,Bus,2
VIO-004479,2025-08-08 10:08:54,"-33.7238,132.0039",No Signal,Bus,3
VIO-004480,2025-09-11 01:44:48,"39.3948,18.3500",Red Light,Motorcycle,
VIO-004481,2025-04-14 20:42:00,"-4.5308,-67.7485",No Signal,Bus,1
VIO-004482,2025-11-09 02:21:31,"-74.9785,-39.3436",Illegal Parking,Sedan,3
VIO-004483,2025-04-29 22:49:26,"-44.4220,-54.6530",Red Light,Sedan,1
VIO-004484,2025-09-03 04:53:12,"18.7657,131.8929",Illegal Parking,Van,2
VIO-004485,2025-08-01 18:26:47,"-11.2935,-35.7947",No Signal,Motorcycle,4
VIO-004486,2025-10-19 20:16:06,"-13.5010,159.5423",No Signal,Truck,2
VIO-004487,2025-02-23 01:59:59,"10.1008,-113.4948",Illegal Parking,Bus,3
VIO-004488,2025-07-26 10:43:46,"7.8166,31.2553",No Signal,Motorcycle,1
VIO-004489,2025-09-19 10:06:44,"0.9190,-160.6956",Illegal Turn,Sedan,2
VIO-004490,2025-07-04 14:06:42,"44.8424,141.9040",Illegal Parking,Truck,1
VIO-004491,2025-08-31 15:53:03,"-47.4928,-49.3688",Illegal Parking,Sedan,4
VIO-004492,2025-01-13 00:39:34,"32.2452,-159.5715",Red Light,Van,1
VIO-004493,2024-12-24 11:29:42,"-65.8434,-171.6649",Speeding,Sedan,5
VIO-004494,2025_05_30 10:55:31,"70.9622,-8.1905",No Signal,Motorcycle,4
VIO-004495,2025-08-17 01:27:59,"22.6318,23.5328",Red Light,Motorcycle,2
VIO-004496,2025-04-09 22:36:20,"32.3115,-169.4835",Red Light,Sedan,1
VIO-004497,2025-10-16 23:27:11,"37.4948,148.4728",Speeding,Truck,5
VIO-004498,2025-10-23 12:37:47,"-36.2516,130.5252",Illegal Turn,Bus,4
VIO-004499,2025-01-07 21:55:15,"70.7353,-73.4680",Illegal Turn,Sedan,LOW
VIO-004500,10/29/25 02:29,"87.4681,-100.0091",No Signal,Motorcycle,4
VIO-004501,2025-04-22 07:52:15,"74.7606,49.4535",Red Light,Truck,
VIO-004502,2025-04-20 19:32:01,"-42.8381,117.3974",Illegal Parking,Truck,3
VIO-004503,2025-04-27 01:48:29,"-16.1169,-91.4122",No Signal,Motorcycle,5
VIO-004504,2025-07-30 09:26:22,"-65.7365,-42.0238",Speeding,Sedan,1
VIO-004505,2025_07_10 02:20:00,"-2.2551,97.8353",No Signal,Sedan,4
VIO-004506,2024-12-08 10:54:18,"67.3923,118.2158",Speeding,Truck,3
VIO-004507,2024-11-16 12:58:32,"23.6493,117.6107",Red Light,Motorcycle,2
VIO-004508,2025-08-27 00:41:50,"79.6878,-19.9495",Red Light,Sedan,3
VIO-004509,2025-01-14 23:46:21,"68.8196,-74.4601",Speeding,Bus,1
VIO-004510,2025-05-27 10:38:12,"63.3377,32.0751",Speeding,Truck,4
VIO-004511,2025-04-18 12:19:15,"-74.5388,27.2143",Illegal Turn,Sedan,4
VIO-004512,2025-05-22 18:16:22,,No Signal,Van,1
VIO-004513,2025-08-08 05:27:25,"79.2358,98.4045",Red Light,Van,2
VIO-004514,2025-04-04 05:29:31,"-29.7236,61.3657",Speeding,Van,3
VIO-004515,2025-04-30 01:38:29,"-24.9503,75.2134",No Signal,Motorcycle,2
VIO-004516,2025-01-10 23:45:29,"40.9138,139.3253",Illegal Turn,Bus,5
VIO-004517,2025-03-17 15:03:01,"6.8763,-127.7679",Speeding,Motorcycle,5
VIO-004518,2025-11-12 12:42:18,"-74.6506,-60.5117",Illegal Parking,Motorcycle,5
VIO-004519,2025/11/09 21:32:00,"-46.7506,114.8612",Illegal Parking,Sedan,
VIO-004520,2025-03-22 22:19:33,"-24.1642,-164.6982",Illegal Parking,Truck,1
VIO-004521,2024-12-14 04:34:35,"50.4640,-102.9872",Illegal Turn,Motorcycle,1
VIO-004522,2025-02-07 04:49:31,"1.9109,48.3164",Red Light,Truck,3
VIO-004523,2025-06-13 01:27:27,"34.0018,-38.0081",Illegal Parking,Bus,5
VIO-004524,2025-07-22 23:07:26,"65.0594,82.3864",Red Light,Bus,4
VIO-004525,09/14/25 20:43,"-73.4424,-115.2646",Speeding,Truck,3
VIO-004526,2025-05-08 20:35:30,"-85.8689,17.3229",Illegal Turn,Motorcycle,3
VIO-004527,2025_09_25 15:12:57,"28.7316,97.5873",Illegal Turn,Truck,1
VIO-004528,2025-02-13 09:06:30,"63.3981,-84.8211",No Signal,Truck,4
VIO-004529,2025-01-30 20:00:59,"-71.3493,-102.5890",No Signal,Bus,4
VIO-004530,2024-11-30 07:49:42,"-59.9312,-153.6557",Illegal Turn,Van,3
VIO-004531,2025-08-13 21:22:29,"49.7012,122.8527",Speeding,Motorcycle,5
VIO-004532,2025-10-09 18:11:15,"57.9454,-15.8414",Red Light,Motorcycle,5
VIO-004533,07/04/25 22:44,"-89.9721,-1.2845",Red Light,Truck,2
VIO-004534,2025-04-22 15:20:06,"-64.0949,-95.5728",Illegal Parking,Sedan,
VIO-004535,N/A,,Illegal Turn,Truck,5
VIO-004536,2025-04-06 17:25:21,"26.5717,-58.1315",Illegal Parking,Van,5
VIO-004537,2025-09-06 07:45:41,,No Signal,Motorcycle,5
VIO-004538,2024-12-23 10:16:18,"83.0424,-115.8313",Speeding,Truck,4
VIO-004539,2025-02-17 18:41:58,"6.9231,-25.6543",Red Light,Bus,5
VIO-004540,2026-Oct-30 11:00:00,"87.4933,-80.0152",Illegal Turn,Sedan,2
VIO-004541,2025-05-03 11:17:42,"-22.1306,30.7195",Illegal Turn,Sedan,5
VIO-004542,2025-11-01 07:11:15,"67.9755,-19.0744",Red Light,Van,5
VIO-004543,2024-12-30 23:56:25,"55.3273,-71.0716",No Signal,Truck,2
VIO-004544,2025-02-24 16:47:47,"-22.2466,123.5922",red light,Motorcycle,4
VIO-004545,2024-12-03 04:49:09,"-42.7281,-21.5054",Illegal Turn,Motorcycle,5
VIO-004546,2025-10-31 09:02:25,"33.0125,-116.6257",no signal,Motorcycle,2
VIO-004547,2025-02-13 16:25:11,"-11.1301,138.9947",Speeding,Sedan,HIGH
VIO-004548,2025-07-03 06:29:46,"86.1275,-33.2912",Red Light,Sedan,3
VIO-004549,2025-09-02 07:31:42,"-45.7185,56.6829",No Signal,Van,2
VIO-004550,2025_09_11 06:04:45,"24.3678,99.0489",Speeding,Motorcycle,5
VIO-004551,2025-10-05 07:34:22,"-73.8874,21.6922",No Signal,Van,1
VIO-004552,2025-07-27 18:44:07,"45.5839,-134.0330",Speeding,Motorcycle,1
VIO-004553,2025_11_05 17:44:52,"4.2013,158.3996",No Signal,Van,2
VIO-004554,2025-03-15 15:18:38,"69.3839,19.0051",Speeding,Truck,3
VIO-004555,2024-12-27 06:41:55,"62.4005,-17.5835",Illegal Turn,Sedan,5
VIO-004556,2024-12-28 23:30:22,"-46.7898,-61.6847",Illegal Turn,Bus,4
VIO-004557,2025-04-05 19:21:14,"53.4997,-26.0287",Red Light,Bus,2
VIO-004558,2024-12-13 14:11:24,"78.2455,107.5644",Illegal Turn,Bus,1
VIO-004559,2026-Oct-30 11:00:00,"89.8561,155.0310",No Signal,Motorcycle,3
VIO-004560,2025-01-26 01:56:03,"-37.6343,-75.6693",Red Light,Bus,3
VIO-004561,2025-07-13 21:45:45,"-80.3093,33.7196",Illegal Parking,Sedan,4
VIO-004562,2024-11-15 23:35:02,"-41.0051,120.3568",Red Light,Sedan,4
VIO-004563,2025-03-28 01:05:05,"21.0118,125.0621",Illegal Parking,Van,4
VIO-004564,2025-06-17 21:34:26,"87.3635,78.8109",No Signal,Truck,4
VIO-004565,2025-07-18 22:32:58,"-60.1126,44.4260",Illegal Parking,Bus,
VIO-004566,06/05/25 02:14,"-83.9678,-99.9243",No Signal,Motorcycle,4
VIO-004567,2024-11-18 19:41:23,"-69.1226,147.8066",Illegal Parking,Truck,4
VIO-004568,2025-07-16 08:36:41,"-88.5136,-112.1509",speeding,Van,3
VIO-004569,2025-06-18 05:01:17,"-14.7149,122.6163",Speeding,Sedan,3
VIO-004570,2025-02-09 10:35:55,"-15.3259,47.6899",Illegal Parking,Bus,5
VIO-004571,2025-08-19 05:49:00,"6.3212,25.5054",Speeding,Sedan,3
VIO-004572,2025_06_19 03:12:28,"53.7890,-137.6675",No Signal,Truck,4
VIO-004573,2025-03-03 01:34:21,"-43.6243,-54.2245",Red Light,Truck,3
VIO-004574,2025-10-02 02:29:38,"10.3226,53.0538",Speeding,Sedan,1
VIO-004575,2024-12-25 17:52:12,,illegal turn,Sedan,2
VIO-004576,2025-09-06 08:48:45,"-37.8276,-46.4103",Illegal Parking,Truck,
VIO-004577,2024-11-19 18:51:36,"19.4159,-157.6258",No Signal,Motorcycle,4
VIO-004578,2025-03-31 08:28:32,"51.1698,-18.0259",Red Light,Van,5
VIO-004579,2025-10-28 08:35:33,"13.9116,-12.2387",No Signal,Sedan,3
VIO-004580,2024-12-12 05:37:13,"56.1728,-0.8957",No Signal,Motorcycle,1
