Violation ID,Timestamp,Location,Violation Type,Vehicle Type,Severity,Violation_Type_Code
VIO-004394,2025-09-19 08:35:20,"86.2431,-50.0666",ILLEGAL TURN,Van,2.0,4
VIO-004396,2025-08-08 00:35:39,"-79.1341,-45.9561",SPEEDING,Sedan,5.0,3
VIO-004397,2024-11-17 00:52:51,"-57.0162,90.6088",RED LIGHT,Bus,2.0,5
VIO-004398,2025-02-25 12:27:36,"-68.1251,164.2878",NO SIGNAL,Bus,2.0,2
VIO-004400,2024-10-12 05:01:41,"-1.2671,1.5264",ILLEGAL TURN,Bus,4.0,4
VIO-004401,2025-01-05 10:32:26,"62.4037,123.5903",SPEEDING,Truck,1.0,3
VIO-004402,2025-10-08 01:14:11,"63.6586,-78.4091",ILLEGAL PARKING,Bus,1.0,1
VIO-004403,2024-11-16 02:55:20,"-40.0325,-80.0228",ILLEGAL PARKING,Bus,1.0,1
VIO-004404,2024-12-03 10:51:30,"-23.1765,-13.7942",ILLEGAL TURN,Van,2.0,4
VIO-004405,2024-12-31 04:19:28,"-88.8930,26.4670",NO SIGNAL,Sedan,5.0,2
VIO-004406,2025-07-31 11:30:35,"39.0065,3.8681",NO SIGNAL,Motorcycle,1.0,2
VIO-004408,2026-10-30 11:00:00,"12.0178,24.9075",RED LIGHT,Van,3.0,5
VIO-004409,2024-10-22 18:31:00,"-54.0248,-123.9617",RED LIGHT,Van,2.0,5
VIO-004410,2025-01-23 16:57:01,"-31.0967,-0.6699",NO SIGNAL,Motorcycle,2.0,2
VIO-004411,2025-07-12 07:58:24,"22.2473,-144.5667",ILLEGAL TURN,Bus,4.0,4
VIO-004412,2025-04-27 08:26:56,"-30.7217,-5.0313",ILLEGAL PARKING,Bus,4.0,1
VIO-004413,2025-04-28 15:02:23,"26.5718,-105.5215",RED LIGHT,Van,1.0,5
VIO-004414,2025-06-30 00:07:44,"-17.6558,-42.0810",ILLEGAL TURN,Van,1.0,4
VIO-004415,2025-02-07 01:19:45,"-69.5907,-1.3989",NO SIGNAL,Sedan,4.0,2
VIO-004416,2025-02-12 10:40:59,"-20.0102,-72.7049",ILLEGAL PARKING,Motorcycle,4.0,1
VIO-004417,2025-06-30 11:13:37,UNKNOWN,RED LIGHT,Bus,2.0,5
VIO-004418,2025-10-07 12:11:32,UNKNOWN,ILLEGAL TURN,Truck,2.0,4
VIO-004419,2025-05-31 04:54:16,"25.2432,-57.8409",RED LIGHT,Van,5.0,5
VIO-004421,2025-09-03 20:00:43,"-45.7347,117.6431",ILLEGAL TURN,Van,3.0,4
VIO-004422,2025-08-10 10:55:25,"37.0472,133.4314",ILLEGAL TURN,Truck,2.0,4
VIO-004423,2024-11-23 21:26:53,"-81.1324,26.9739",RED LIGHT,Van,4.0,5
VIO-004424,2025-08-12 01:19:08,"80.8594,-47.8823",SPEEDING,Motorcycle,4.0,3
VIO-004426,2025-01-26 12:03:18,"-9.1189,36.3651",NO SIGNAL,Van,1.0,2
VIO-004428,2025-05-09 04:37:38,"66.9586,22.4152",ILLEGAL TURN,Van,5.0,4
VIO-004429,2026-10-30 11:00:00,"46.7360,58.6651",NO SIGNAL,Bus,1.0,2
VIO-004430,2025-04-02 00:47:06,"26.0848,-101.9043",RED LIGHT,Sedan,4.0,5
VIO-004431,2024-11-18 17:15:16,"-51.4030,139.8211",RED LIGHT,Bus,3.0,5
VIO-004432,2025-09-04 21:14:33,"57.2533,-18.9530",ILLEGAL TURN,Truck,5.0,4
VIO-004433,2025-09-17 11:20:09,"4.3446,168.6436",ILLEGAL PARKING,Bus,2.0,1
VIO-004434,2025-06-07 01:50:34,"-15.8620,-141.4629",ILLEGAL PARKING,Sedan,1.0,1
VIO-004435,2025-08-09 07:02:14,"-35.1669,43.7310",NO SIGNAL,Bus,4.0,2
VIO-004436,2024-11-24 15:26:11,"22.4652,133.6123",RED LIGHT,Truck,2.0,5
VIO-004437,2025-08-24 09:15:59,"-22.1068,-177.2538",NO SIGNAL,Sedan,3.0,2
VIO-004438,2025-08-09 17:57:30,"-27.5460,-36.8492",SPEEDING,Bus,4.0,3
VIO-004439,2025-07-11 06:48:52,"-89.6611,-87.9607",SPEEDING,Van,5.0,3
VIO-004440,2024-11-24 02:27:56,UNKNOWN,RED LIGHT,Bus,3.0,5
VIO-004441,2025-10-12 18:27:28,"-21.7811,-170.5198",ILLEGAL PARKING,Sedan,2.0,1
VIO-004443,2025-07-06 18:22:55,"43.5088,-38.8901",ILLEGAL PARKING,Bus,5.0,1
VIO-004444,2025-08-23 05:54:16,"-3.9200,104.4217",ILLEGAL TURN,Truck,2.0,4
VIO-004445,2024-12-28 12:09:52,"54.4801,175.9907",ILLEGAL PARKING,Truck,1.0,1
VIO-004446,2025-01-08 22:25:45,"30.6632,46.1224",ILLEGAL TURN,Motorcycle,3.0,4
VIO-004447,2025-06-01 06:43:17,"-73.2481,-55.4939",ILLEGAL PARKING,Truck,2.0,1
VIO-004448,2025-05-25 02:19:58,"64.8846,59.7625",ILLEGAL PARKING,Bus,4.0,1
VIO-004449,2025-05-21 10:55:29,"-65.5915,130.7256",NO SIGNAL,Motorcycle,5.0,2
VIO-004450,2025-01-01 00:10:10,"65.6210,141.2472",ILLEGAL PARKING,Motorcycle,1.0,1
VIO-004451,2024-10-27 06:50:24,"-29.8540,-60.9463",ILLEGAL TURN,Truck,3.0,4
VIO-004452,2025-07-20 16:56:26,"25.5237,151.2152",ILLEGAL TURN,Truck,4.0,4
VIO-004453,2025-03-08 17:00:25,"18.8801,-73.6107",SPEEDING,Truck,4.0,3
VIO-004454,2025-01-16 09:49:23,"-87.1252,-106.0316",ILLEGAL TURN,Bus,5.0,4
VIO-004455,2025-09-04 21:27:33,"-73.1556,-131.6958",ILLEGAL TURN,Sedan,5.0,4
VIO-004457,2025-09-08 18:23:08,UNKNOWN,NO SIGNAL,Truck,5.0,2
VIO-004458,2025-02-05 16:03:44,"-79.6147,-9.3279",SPEEDING,Truck,1.0,3
VIO-004459,2025-01-27 01:09:01,"-11.0946,142.7895",RED LIGHT,Sedan,2.0,5
VIO-004460,2024-12-23 07:40:29,UNKNOWN,ILLEGAL TURN,Bus,3.0,4
VIO-004462,2025-01-08 03:21:11,"47.2631,117.9045",ILLEGAL TURN,Bus,4.0,4
VIO-004463,2025-08-15 20:50:10,"-50.8914,-117.9625",SPEEDING,Truck,4.0,3
VIO-004464,2026-10-30 11:00:00,"-22.8055,174.5152",ILLEGAL PARKING,Truck,1.0,1
VIO-004465,2025-04-25 14:11:04,"4.3570,119.8612",NO SIGNAL,Motorcycle,3.0,2
VIO-004466,2025-09-06 02:07:09,"-86.9053,-114.1511",RED LIGHT,Motorcycle,2.0,5
VIO-004467,2024-10-27 23:39:20,"-72.5098,135.5119",NO SIGNAL,Van,2.0,2
VIO-004468,2026-10-30 11:00:00,"-24.7681,85.5818",SPEEDING,Truck,3.0,3
VIO-004469,2024-12-05 15:49:45,"-59.8871,-128.9280",RED LIGHT,Truck,2.0,5
VIO-004470,2025-02-26 23:18:18,"-58.4790,151.8086",ILLEGAL PARKING,Sedan,5.0,1
VIO-004472,2025-07-10 15:44:57,"59.1735,-116.5422",NO SIGNAL,Van,3.0,2
VIO-004473,2025-10-04 09:42:35,"-23.6794,-68.9022",NO SIGNAL,Truck,3.0,2
VIO-004476,2025-05-17 13:22:37,"-2.6301,-144.9251",RED LIGHT,Van,5.0,5
VIO-004477,2025-04-10 09:09:05,"-28.8858,109.0545",SPEEDING,Sedan,2.0,3
VIO-004478,2025-10-02 16:32:41,"67.4349,-40.5726",SPEEDING,Truck,3.0,3
VIO-004479,2025-08-18 12:29:44,"-63.5334,7.7960",NO SIGNAL,Motorcycle,3.0,2
VIO-004480,2024-12-05 16:35:31,"70.1365,90.7363",RED LIGHT,Motorcycle,1.0,5
VIO-004481,2025-05-25 09:20:52,"59.5854,-92.6268",RED LIGHT,Van,2.0,5
VIO-004482,2024-12-01 09:32:28,"22.3292,-129.0173",NO SIGNAL,Van,3.0,2
VIO-004483,2025-03-25 08:42:08,"-14.4201,45.3954",ILLEGAL PARKING,Van,3.0,1
VIO-004484,2025-07-18 08:38:40,"-82.0658,0.1643",NO SIGNAL,Motorcycle,1.0,2
VIO-004485,2024-11-09 16:27:37,"-74.7109,-83.5904",SPEEDING,Motorcycle,1.0,3
VIO-004486,2025-06-27 05:33:03,"36.8467,-87.7927",ILLEGAL TURN,Sedan,4.0,4
VIO-004488,2024-11-09 04:39:08,"-37.3606,-151.0592",ILLEGAL TURN,Van,5.0,4
VIO-004489,2025-09-27 23:14:04,"-37.6916,19.0560",SPEEDING,Sedan,5.0,3
VIO-004490,2025-04-24 08:38:17,"-47.5614,69.4122",NO SIGNAL,Motorcycle,4.0,2
VIO-004491,2024-12-23 19:02:02,UNKNOWN,NO SIGNAL,Sedan,4.0,2
VIO-004492,2025-09-11 17:47:46,"-84.3252,76.3723",ILLEGAL TURN,Bus,4.0,4
VIO-004493,2025-01-10 20:36:34,"56.0483,70.2957",RED LIGHT,Bus,3.0,5
VIO-004494,2025-04-24 11:48:03,"-66.9419,-97.6038",RED LIGHT,Van,3.0,5
VIO-004496,2025-07-27 03:55:51,"8.3385,125.5089",RED LIGHT,Truck,1.0,5
VIO-004497,2025-02-14 12:45:27,"-5.2346,-146.3639",ILLEGAL PARKING,Sedan,3.0,1
VIO-004498,2025-07-02 01:54:38,"-74.5990,105.0465",ILLEGAL TURN,Truck,5.0,4
VIO-004499,2025-06-14 07:31:09,"-33.1354,-110.9950",ILLEGAL TURN,Truck,4.0,4
VIO-004501,2025-05-07 17:20:49,"54.2056,158.0254",ILLEGAL TURN,Bus,5.0,4
VIO-004502,2025-05-29 18:24:18,"79.3934,26.7719",ILLEGAL TURN,Truck,5.0,4
VIO-004503,2025-05-27 21:57:43,"-60.9922,-13.1546",NO SIGNAL,Sedan,3.0,2
VIO-004504,2025-10-10 10:00:57,"-57.1089,-69.7408",ILLEGAL TURN,Truck,1.0,4
VIO-004505,2025-08-13 01:12:37,"57.1490,-34.9067",NO SIGNAL,Truck,5.0,2
VIO-004506,2025-04-27 05:20:36,"-64.1654,117.1741",NO SIGNAL,Van,1.0,2
VIO-004507,2025-08-23 14:44:00,"37.9145,-87.0882",ILLEGAL PARKING,Bus,5.0,1
VIO-004508,2025-08-28 02:11:59,"59.1884,-6.0116",RED LIGHT,Bus,4.0,5
VIO-004509,2025-01-30 21:18:58,"8.6285,-119.7537",NO SIGNAL,Bus,5.0,2
VIO-004510,2024-12-22 14:34:42,"-75.2013,52.7113",RED LIGHT,Sedan,4.0,5
VIO-004511,2025-08-18 06:23:50,"76.2123,-33.2425",ILLEGAL TURN,Bus,3.0,4
VIO-004512,2024-10-22 01:46:18,"44.4066,-87.3523",SPEEDING,Sedan,5.0,3
VIO-004513,2025-01-10 01:31:00,"89.4523,130.8972",RED LIGHT,Truck,3.0,5
VIO-004514,2024-11-23 21:29:59,"41.5068,-113.4355",SPEEDING,Bus,4.0,3
VIO-004515,2024-11-19 11:29:20,"-26.1807,85.6799",ILLEGAL PARKING,Motorcycle,3.0,1
VIO-004516,2024-07-11 23:04:02,"53.3392,164.3247",SPEEDING,Van,1.0,3
VIO-004517,2025-09-15 18:50:22,"-68.3523,88.8698",ILLEGAL PARKING,Bus,3.0,1
VIO-004518,2025-07-12 03:26:36,"-10.7996,-85.9399",RED LIGHT,Bus,5.0,5
VIO-004520,2025-01-16 18:51:41,"-81.1434,23.1556",ILLEGAL TURN,Motorcycle,1.0,4
VIO-004521,2025-06-02 19:27:02,"63.2112,-61.4516",NO SIGNAL,Truck,1.0,2
VIO-004522,2025-10-10 16:17:58,"11.9101,113.2792",ILLEGAL PARKING,Bus,2.0,1
VIO-004523,2025-02-10 03:30:01,"63.8872,174.0630",ILLEGAL TURN,Van,2.0,4
VIO-004524,2024-12-31 22:46:20,"-30.0329,-35.4804",SPEEDING,Sedan,2.0,3
VIO-004525,2024-10-20 15:10:18,"83.3043,-60.1726",NO SIGNAL,Van,3.0,2
VIO-004526,2025-03-11 06:19:20,"24.3347,30.6517",RED LIGHT,Van,2.0,5
VIO-004527,2025-01-09 22:37:35,"35.0899,-12.0634",ILLEGAL PARKING,Van,2.0,1
VIO-004528,2024-12-17 18:12:47,"69.7758,-27.2930",RED LIGHT,Truck,5.0,5
VIO-004529,2025-08-15 12:44:49,"75.2157,98.6302",RED LIGHT,Sedan,5.0,5
VIO-004530,2025-02-02 16:25:34,"-65.4282,127.6781",NO SIGNAL,Van,3.0,2
VIO-004531,2025-08-15 14:23:00,"-73.4190,-20.7991",SPEEDING,Bus,1.0,3
VIO-004532,2024-12-13 13:52:22,"-31.9294,-148.9303",RED LIGHT,Van,1.0,5
VIO-004533,2025-03-02 18:03:48,"-71.3448,-8.5660",RED LIGHT,Bus,5.0,5
VIO-004534,2025-07-11 22:35:35,"88.2960,40.6737",SPEEDING,Truck,5.0,3
VIO-004535,2025-09-09 08:15:39,"16.5904,-110.7246",RED LIGHT,Bus,4.0,5
VIO-004536,2024-11-04 14:47:26,"-51.0325,-176.7651",ILLEGAL PARKING,Motorcycle,1.0,1
VIO-004537,2025-02-18 11:39:07,"78.5747,141.7765",ILLEGAL TURN,Sedan,3.0,4
VIO-004540,2025-09-07 13:18:00,"-31.6111,117.0323",ILLEGAL PARKING,Sedan,1.0,1
VIO-004541,2025-06-29 06:25:09,"-28.3609,-160.7324",ILLEGAL TURN,Van,5.0,4
VIO-004542,2025-08-24 04:27:22,"-41.5856,149.6039",ILLEGAL TURN,Motorcycle,3.0,4
VIO-004543,2025-04-02 11:08:28,"-3.1734,144.8483",SPEEDING,Bus,1.0,3
VIO-004544,2025-06-01 03:59:27,"14.2017,96.0960",RED LIGHT,Motorcycle,1.0,5
VIO-004545,2025-03-22 17:21:41,"32.2026,165.1435",RED LIGHT,Sedan,1.0,5
VIO-004546,2025-03-23 00:35:04,UNKNOWN,SPEEDING,Truck,2.0,3
VIO-004547,2025-09-15 00:36:07,"-84.0654,99.1457",SPEEDING,Bus,3.0,3
VIO-004548,2025-07-31 18:35:28,"-24.6739,57.3094",ILLEGAL PARKING,Truck,5.0,1
VIO-004550,2025-08-17 20:00:44,"-66.3874,-20.5302",NO SIGNAL,Truck,5.0,2
VIO-004553,2025-03-16 12:05:57,"-30.7069,127.7932",RED LIGHT,Van,5.0,5
VIO-004554,2025-03-21 21:33:41,"63.9175,-135.4014",ILLEGAL PARKING,Bus,2.0,1
VIO-004555,2025-09-26 09:24:25,"55.6597,-122.1352",ILLEGAL PARKING,Bus,2.0,1
VIO-004557,2024-12-10 02:44:52,"-22.2763,131.4726",ILLEGAL PARKING,Sedan,5.0,1
VIO-004559,2025-05-10 04:03:33,"39.1107,3.5278",SPEEDING,Van,5.0,3
VIO-004560,2025-03-21 02:36:21,"74.4349,-168.6460",ILLEGAL PARKING,Van,4.0,1
VIO-004561,2025-02-02 20:53:11,"80.3444,-115.5671",RED LIGHT,Motorcycle,2.0,5
VIO-004562,2024-11-13 18:34:34,"-11.7754,-107.1426",ILLEGAL TURN,Bus,1.0,4
VIO-004563,2025-04-11 19:16:28,"34.8333,-134.5482",NO SIGNAL,Truck,2.0,2
VIO-004564,2025-06-15 08:03:20,"-37.8611,-91.9240",RED LIGHT,Bus,3.0,5
VIO-004565,2025-07-11 12:16:48,"70.2684,-72.9907",RED LIGHT,Motorcycle,1.0,5
VIO-004567,2025-03-07 19:36:00,"39.2340,172.3780",RED LIGHT,Motorcycle,5.0,5
VIO-004568,2024-12-31 03:13:38,"39.0214,-177.7499",RED LIGHT,Motorcycle,1.0,5
VIO-004570,2025-01-31 05:27:01,"-82.0245,57.5299",ILLEGAL TURN,Truck,5.0,4
VIO-004571,2025-10-09 10:31:44,"65.8559,-3.7862",ILLEGAL TURN,Bus,3.0,4
VIO-004572,2025-04-10 17:51:50,"-65.5593,32.2716",NO SIGNAL,Motorcycle,1.0,2
VIO-004573,2025-08-26 01:48:44,"-71.1641,36.5795",RED LIGHT,Truck,4.0,5
VIO-004574,2025-06-04 07:10:07,"-5.7606,-117.2772",RED LIGHT,Bus,5.0,5
VIO-004575,2024-11-08 09:38:27,"72.8920,0.0600",RED LIGHT,Van,3.0,5
VIO-004576,2025-04-24 19:20:22,"-73.8329,-27.6812",ILLEGAL TURN,Sedan,1.0,4
VIO-004577,2025-07-02 00:44:00,"47.6294,-123.5851",NO SIGNAL,Truck,5.0,2
VIO-004578,2025-05-03 08:31:34,"75.8049,-60.9640",ILLEGAL PARKING,Truck,5.0,1
VIO-004579,2025-09-01 03:03:39,"-8.8227,136.0423",NO SIGNAL,Truck,2.0,2
VIO-004580,2025-05-28 03:17:05,"31.0910,-157.5905",RED LIGHT,Bus,2.0,5
VIO-004581,2025-04-21 11:18:42,"40.5997,130.4096",SPEEDING,Sedan,1.0,3
VIO-004582,2025-10-17 03:25:14,"-60.5182,167.6539",SPEEDING,Bus,5.0,3
VIO-004583,2025-01-31 00:43:13,"-3.9773,-141.9480",SPEEDING,Van,2.0,3
VIO-004584,2025-01-28 09:49:34,"-15.2832,89.6393",ILLEGAL PARKING,Bus,2.0,1
VIO-004585,2025-09-08 05:21:40,"-22.3173,144.8547",RED LIGHT,Sedan,5.0,5
VIO-004586,2025-04-19 10:34:00,"8.4385,85.7771",ILLEGAL PARKING,Bus,3.0,1
VIO-004587,2025-07-05 06:29:54,"-52.8470,13.7542",RED LIGHT,Truck,1.0,5
VIO-004588,2024-11-01 03:00:28,"-0.3827,166.5215",ILLEGAL PARKING,Sedan,5.0,1
VIO-004589,2025-09-08 07:55:39,"13.3176,-139.8889",NO SIGNAL,Truck,5.0,2
VIO-004590,2025-10-11 19:06:39,"-88.0336,-45.7888",SPEEDING,Sedan,5.0,3
VIO-004591,2025-01-27 02:47:47,"-35.7746,98.8717",RED LIGHT,Bus,3.0,5
VIO-004592,2024-12-18 01:29:15,"44.5681,-136.2675",SPEEDING,Van,4.0,3
VIO-004593,2025-01-11 16:43:20,"27.8706,111.1851",RED LIGHT,Truck,5.0,5
VIO-004594,2025-01-22 04:20:58,"51.4417,7.9458",SPEEDING,Van,3.0,3
VIO-004597,2025-08-23 14:07:10,"-63.3656,-91.2665",NO SIGNAL,Truck,3.0,2
VIO-004598,2025-04-06 06:35:18,"10.2429,22.4173",SPEEDING,Bus,5.0,3
VIO-004600,2025-06-07 20:45:09,"13.5008,144.5289",ILLEGAL PARKING,Sedan,2.0,1
VIO-004601,2024-11-25 07:32:22,"-15.0424,25.9754",ILLEGAL PARKING,Motorcycle,5.0,1
VIO-004602,2025-07-05 23:51:13,"11.7716,120.3497",SPEEDING,Van,4.0,3
VIO-004603,2025-04-09 18:51:39,"-35.3614,-123.5186",RED LIGHT,Bus,5.0,5
VIO-004604,2025-09-08 03:13:38,"35.1510,27.3533",NO SIGNAL,Truck,2.0,2
VIO-004605,2025-01-24 14:00:11,"84.8011,-113.5849",NO SIGNAL,Van,4.0,2
VIO-004606,2024-12-17 17:30:16,"28.8529,-125.7049",NO SIGNAL,Truck,1.0,2
VIO-004607,2025-01-30 14:36:26,"35.7441,152.2976",RED LIGHT,Truck,2.0,5
VIO-004608,2024-12-23 06:15:18,"22.1905,-47.5739",SPEEDING,Motorcycle,4.0,3
VIO-004609,2025-05-08 02:16:20,"31.3533,-143.3658",ILLEGAL PARKING,Motorcycle,4.0,1
VIO-004610,2025-02-14 13:26:36,UNKNOWN,ILLEGAL TURN,Sedan,1.0,4
VIO-004611,2025-06-21 04:11:39,"28.1113,61.0570",RED LIGHT,Van,1.0,5
VIO-004612,2025-09-28 02:14:04,"14.3248,38.7601",ILLEGAL PARKING,Sedan,1.0,1
VIO-004614,2025-06-16 13:48:28,"41.4583,168.5345",RED LIGHT,Motorcycle,5.0,5
VIO-004615,2024-10-20 17:47:19,"-26.9470,55.6591",RED LIGHT,Van,3.0,5
VIO-004616,2025-07-11 21:50:23,"70.0607,9.2839",RED LIGHT,Van,3.0,5
VIO-004617,2026-10-30 11:00:00,"-46.2182,-163.8505",NO SIGNAL,Truck,1.0,2
VIO-004618,2025-06-21 08:30:23,"21.7728,-150.4844",NO SIGNAL,Truck,3.0,2
VIO-004619,2025-09-21 18:23:09,"-56.7349,-43.9471",ILLEGAL TURN,Van,2.0,4
VIO-004620,2025-05-08 20:53:55,"-23.4103,134.1741",SPEEDING,Sedan,2.0,3
VIO-004621,2024-12-21 15:39:45,"-36.6805,-47.9531",RED LIGHT,Motorcycle,4.0,5
VIO-004622,2025-05-17 05:28:10,UNKNOWN,ILLEGAL TURN,Truck,1.0,4
VIO-004623,2025-01-25 17:46:00,"-73.7095,152.3438",NO SIGNAL,Motorcycle,3.0,2
VIO-004624,2024-12-11 16:35:19,"-58.0935,167.9923",ILLEGAL TURN,Bus,3.0,4
VIO-004625,2024-11-05 19:06:07,"-15.7554,26.8336",NO SIGNAL,Sedan,4.0,2
VIO-004626,2025-06-10 04:30:44,"86.9460,71.9563",RED LIGHT,Sedan,4.0,5
VIO-004627,2025-05-14 15:33:15,"81.1229,79.9427",NO SIGNAL,Bus,2.0,2
VIO-004629,2025-06-12 05:15:58,"-75.9238,77.9229",ILLEGAL PARKING,Bus,5.0,1
VIO-004630,2024-12-13 09:26:06,"47.3023,-11.7489",RED LIGHT,Motorcycle,4.0,5
VIO-004631,2024-11-19 06:41:47,"0.8844,-10.5639",ILLEGAL PARKING,Truck,1.0,1
VIO-004632,2025-06-12 13:26:57,"7.7536,175.5362",SPEEDING,Truck,3.0,3
VIO-004633,2025-03-18 22:24:48,"44.9789,4.7764",ILLEGAL PARKING,Motorcycle,1.0,1
VIO-004634,2025-01-18 09:52:44,"82.7887,-69.3231",SPEEDING,Van,3.0,3
VIO-004635,2025-02-03 06:30:00,"65.4314,-126.1088",RED LIGHT,Motorcycle,5.0,5
VIO-004636,2025-05-06 02:44:29,"-8.0596,-86.5284",NO SIGNAL,Van,1.0,2
VIO-004637,2025-07-17 23:39:43,"33.1882,-27.6603",SPEEDING,Truck,5.0,3
VIO-004638,2025-05-12 12:18:27,"45.8934,141.6311",RED LIGHT,Truck,2.0,5
VIO-004639,2025-10-03 00:49:57,"62.7338,-70.6592",NO SIGNAL,Truck,3.0,2
VIO-004640,2024-10-27 21:45:52,"-48.5551,-133.4535",SPEEDING,Motorcycle,3.0,3
VIO-004641,2024-11-16 19:46:29,"5.6378,-86.8877",ILLEGAL TURN,Truck,4.0,4
VIO-004642,2025-05-11 04:00:21,"48.3316,28.7900",ILLEGAL TURN,Van,4.0,4
VIO-004643,2026-10-30 11:00:00,"-31.4896,-110.2194",ILLEGAL PARKING,Sedan,5.0,1
VIO-004644,2025-01-15 07:37:34,"-18.4533,175.4333",NO SIGNAL,Van,3.0,2
VIO-004645,2025-04-29 17:59:29,"3.8662,168.6849",RED LIGHT,Sedan,1.0,5
VIO-004646,2025-02-28 00:16:16,"-57.9331,130.4348",ILLEGAL PARKING,Sedan,3.0,1
VIO-004647,2025-03-04 13:35:02,"37.9274,161.8568",NO SIGNAL,Van,5.0,2
VIO-004648,2025-01-31 20:32:22,"-76.6481,-114.0894",RED LIGHT,Sedan,3.0,5
VIO-004649,2025-05-21 00:35:13,"16.0300,96.6462",RED LIGHT,Truck,1.0,5
VIO-004650,2025-04-21 06:42:00,"79.0648,82.0779",NO SIGNAL,Van,5.0,2
VIO-004651,2025-10-07 00:43:17,"-8.5632,-118.7553",RED LIGHT,Truck,5.0,5
VIO-004653,2025-08-29 16:12:50,"23.7424,-112.2487",SPEEDING,Motorcycle,3.0,3
VIO-004654,2025-07-01 13:47:25,"86.9665,172.7474",ILLEGAL PARKING,Motorcycle,2.0,1
VIO-004655,2024-11-22 04:51:11,"-42.1035,-112.4232",ILLEGAL PARKING,Bus,2.0,1
VIO-004656,2024-12-03 15:32:07,"-74.9372,-45.4615",ILLEGAL PARKING,Motorcycle,3.0,1
VIO-004659,2024-12-10 05:52:39,"49.8924,-109.5960",NO SIGNAL,Sedan,5.0,2
VIO-004661,2024-10-28 02:20:21,"30.6193,-146.1103",NO SIGNAL,Motorcycle,4.0,2
VIO-004663,2025-09-21 18:15:57,UNKNOWN,SPEEDING,Van,3.0,3
VIO-004664,2025-07-02 09:30:40,"45.7494,37.9988",SPEEDING,Bus,4.0,3
VIO-004665,2025-10-03 11:49:07,"25.7108,-170.9007",RED LIGHT,Bus,3.0,5
VIO-004666,2025-07-16 19:30:40,UNKNOWN,SPEEDING,Truck,4.0,3
VIO-004668,2026-10-30 11:00:00,"-60.9692,85.2485",SPEEDING,Van,1.0,3
VIO-004669,2025-03-12 23:51:40,"-25.0706,115.8025",RED LIGHT,Motorcycle,2.0,5
VIO-004670,2025-10-02 01:44:43,"-58.1554,51.1178",SPEEDING,Bus,1.0,3
VIO-004671,2025-10-13 14:21:38,"22.2094,13.0902",NO SIGNAL,Sedan,3.0,2
VIO-004674,2025-03-10 15:49:13,"-25.6523,7.3965",ILLEGAL TURN,Bus,3.0,4
VIO-004675,2026-10-30 11:00:00,"-49.1288,-62.3296",NO SIGNAL,Sedan,5.0,2
VIO-004677,2025-09-01 22:06:51,"72.9633,25.4674",ILLEGAL PARKING,Sedan,2.0,1
VIO-004678,2024-11-18 23:17:32,"79.4679,134.4442",SPEEDING,Van,5.0,3
VIO-004679,2025-04-14 20:52:25,"-21.2302,-3.3339",SPEEDING,Truck,4.0,3
VIO-004680,2025-08-13 21:58:35,"70.7602,-54.4698",ILLEGAL PARKING,Van,1.0,1
VIO-004682,2025-07-18 16:12:12,"-20.7314,-111.8603",NO SIGNAL,Motorcycle,5.0,2
VIO-004683,2025-09-07 01:28:00,"-67.5713,157.6525",SPEEDING,Van,1.0,3
VIO-004684,2025-08-31 02:17:42,"-70.0878,-171.2130",ILLEGAL PARKING,Sedan,2.0,1
VIO-004685,2025-07-10 12:43:49,UNKNOWN,ILLEGAL TURN,Truck,3.0,4
VIO-004686,2024-12-04 19:27:07,"16.5181,-77.5391",RED LIGHT,Truck,2.0,5
VIO-004687,2025-08-09 08:39:12,"46.9786,174.3913",SPEEDING,Truck,3.0,3
VIO-004688,2025-07-14 19:06:06,"35.9121,50.1836",ILLEGAL TURN,Van,2.0,4
VIO-004689,2025-09-27 17:20:44,"34.6930,-92.3620",ILLEGAL TURN,Sedan,1.0,4
VIO-004690,2024-12-01 05:38:14,"-85.9238,-17.7330",ILLEGAL TURN,Sedan,2.0,4
VIO-004691,2024-10-31 08:24:30,"22.4436,55.9743",ILLEGAL PARKING,Motorcycle,3.0,1
VIO-004692,2025-03-31 15:40:00,"-37.6942,-159.0436",ILLEGAL TURN,Bus,5.0,4
VIO-004693,2025-07-12 13:36:36,"35.2801,93.0733",NO SIGNAL,Van,1.0,2
VIO-004694,2025-02-20 03:46:59,"-88.0498,-147.1562",NO SIGNAL,Sedan,3.0,2
VIO-004695,2025-03-02 13:01:33,"-14.7517,-42.4312",NO SIGNAL,Truck,4.0,2
VIO-004696,2025-04-02 01:01:43,"57.6046,41.0916",RED LIGHT,Truck,1.0,5
VIO-004698,2025-06-23 22:55:04,"73.1284,-37.0615",ILLEGAL PARKING,Bus,1.0,1
VIO-004700,2025-02-20 06:13:15,"-13.8271,42.5307",ILLEGAL PARKING,Bus,5.0,1
VIO-004702,2024-11-16 08:29:34,"37.7026,-59.2011",SPEEDING,Bus,4.0,3
VIO-004703,2024-12-09 07:04:31,"-67.9108,143.5073",NO SIGNAL,Truck,4.0,2
VIO-004704,2025-01-09 12:05:25,UNKNOWN,RED LIGHT,Van,5.0,5
VIO-004705,2025-06-10 01:11:30,"-58.2826,153.8400",ILLEGAL TURN,Sedan,3.0,4
VIO-004706,2025-01-08 09:13:19,"-61.1692,108.7388",NO SIGNAL,Motorcycle,4.0,2
